"IndivYr","Date","AvgDE","DEclass"
"140360-14",2014-08-11,2.43348223033447,"Marginal"
"140360-14",2014-08-12,2.78522863366423,"Good"
"140360-14",2014-08-13,2.86219995965908,"Good"
"140360-14",2014-08-14,2.79814231865771,"Good"
"140360-14",2014-08-15,2.81400574677372,"Good"
"140360-14",2014-08-16,2.79067018449237,"Good"
"140360-14",2014-08-17,2.8462241043278,"Good"
"140360-14",2014-08-18,2.65735507782533,"Marginal"
"140360-14",2014-08-19,2.63772010270039,"Marginal"
"140360-14",2014-08-20,2.41598403266093,"Marginal"
"140360-14",2014-08-21,2.62825107664955,"Marginal"
"140360-14",2014-08-22,2.81791839834891,"Good"
"140360-14",2014-08-23,2.81940482678851,"Good"
"140360-14",2014-08-24,2.78036790904504,"Good"
"140360-14",2014-08-25,2.73578321769791,"Marginal"
"140360-14",2014-08-26,2.83702941993163,"Good"
"140360-14",2014-08-27,2.74711246938994,"Marginal"
"140360-14",2014-08-28,2.86535800510589,"Good"
"140360-14",2014-08-29,2.69765076332219,"Marginal"
"140360-14",2014-08-30,2.84713060494906,"Good"
"140360-14",2014-08-31,2.74094940300037,"Marginal"
"140380-14",2014-07-15,3.03622551286125,"Excellent"
"140380-14",2014-07-16,3.00530698656674,"Excellent"
"140380-14",2014-07-17,3.10208559151769,"Excellent"
"140380-14",2014-07-18,2.98822153107077,"Excellent"
"140380-14",2014-07-19,3.00270295305237,"Excellent"
"140380-14",2014-07-20,2.97363750507411,"Excellent"
"140380-14",2014-07-21,2.98690570651474,"Excellent"
"140380-14",2014-07-22,2.9788590399329,"Excellent"
"140380-14",2014-07-23,2.97628385058617,"Excellent"
"140380-14",2014-07-24,3.04531192720167,"Excellent"
"140380-14",2014-07-25,2.95148828278741,"Excellent"
"140380-14",2014-07-26,3.00418560784219,"Excellent"
"140380-14",2014-07-27,2.91632131063914,"Excellent"
"140380-14",2014-07-28,2.79389012702123,"Good"
"140380-14",2014-07-29,2.5455324553545,"Marginal"
"140380-14",2014-07-30,2.39644727377927,"Poor"
"140380-14",2014-07-31,2.58623123354607,"Marginal"
"140380-14",2014-08-01,3.00809901495626,"Excellent"
"140380-14",2014-08-02,2.98466372082363,"Excellent"
"140380-14",2014-08-03,2.98240854504655,"Excellent"
"140380-14",2014-08-04,2.92396845504182,"Excellent"
"140380-14",2014-08-05,2.9153907567257,"Excellent"
"140380-14",2014-08-06,2.90934306925547,"Excellent"
"140380-14",2014-08-07,2.88905488283273,"Good"
"140380-14",2014-08-08,3.00974071053899,"Excellent"
"140380-14",2014-08-09,3.09482166130024,"Excellent"
"140380-14",2014-08-10,3.0601677441618,"Excellent"
"140380-14",2014-08-11,3.07460145878655,"Excellent"
"140380-14",2014-08-12,2.95455206703674,"Excellent"
"140380-14",2014-08-13,2.85215267467912,"Good"
"140380-14",2014-08-14,2.72199810706489,"Marginal"
"140380-14",2014-08-15,2.56349226984226,"Marginal"
"140380-14",2014-08-16,2.98385648463823,"Excellent"
"140380-14",2014-08-17,2.93948775905795,"Excellent"
"140380-14",2014-08-18,2.99781057034087,"Excellent"
"140380-14",2014-08-19,3.01828531982247,"Excellent"
"140380-14",2014-08-20,3.04164524083754,"Excellent"
"140380-14",2014-08-21,2.92559301745687,"Excellent"
"140380-14",2014-08-22,2.91128022310361,"Excellent"
"140380-14",2014-08-23,2.93194279120547,"Excellent"
"140380-14",2014-08-24,3.04655519336489,"Excellent"
"140380-14",2014-08-25,3.00271463531623,"Excellent"
"140380-14",2014-08-26,2.98308086089138,"Excellent"
"140380-14",2014-08-27,2.97164482689736,"Excellent"
"140380-14",2014-08-28,2.9510823360088,"Excellent"
"140380-14",2014-08-29,2.94132855895793,"Excellent"
"140380-14",2014-08-30,3.08212613827583,"Excellent"
"140380-14",2014-08-31,3.12875150554172,"Excellent"
"140400-14",2014-07-15,2.94476614092698,"Excellent"
"140400-14",2014-07-16,2.82512933872279,"Good"
"140400-14",2014-07-17,2.81751670562685,"Good"
"140400-14",2014-07-18,2.67772740482587,"Marginal"
"140400-14",2014-07-19,2.64714504990509,"Marginal"
"140400-14",2014-07-20,2.67914407775763,"Marginal"
"140400-14",2014-07-21,2.62980302829874,"Marginal"
"140400-14",2014-07-22,2.55912161332824,"Marginal"
"140400-14",2014-07-23,2.53748942320224,"Marginal"
"140400-14",2014-07-24,2.63919563439911,"Marginal"
"140400-14",2014-07-25,2.77692423521665,"Good"
"140400-14",2014-07-26,2.81042644812472,"Good"
"140400-14",2014-07-27,2.69958485221247,"Marginal"
"140400-14",2014-07-28,2.61992990461415,"Marginal"
"140400-14",2014-07-29,2.70809210953292,"Marginal"
"140400-14",2014-07-30,2.7064849387899,"Marginal"
"140400-14",2014-07-31,2.90348871885151,"Excellent"
"140400-14",2014-08-01,2.7290135284819,"Marginal"
"140400-14",2014-08-02,2.67084824977879,"Marginal"
"140400-14",2014-08-03,2.97356245893171,"Excellent"
"140400-14",2014-08-04,2.94250889147267,"Excellent"
"140400-14",2014-08-05,2.87862471892411,"Good"
"140400-14",2014-08-06,2.79958806575948,"Good"
"140400-14",2014-08-07,2.8202277837109,"Good"
"140400-14",2014-08-08,2.95308441992079,"Excellent"
"140400-14",2014-08-09,2.86745013144568,"Good"
"140400-14",2014-08-10,2.87170593631615,"Good"
"140400-14",2014-08-11,2.83688635991547,"Good"
"140400-14",2014-08-12,2.8533597022478,"Good"
"140400-14",2014-08-13,2.85194695405106,"Good"
"140400-14",2014-08-14,2.80895668733227,"Good"
"140400-14",2014-08-15,2.77153781526801,"Good"
"140400-14",2014-08-16,2.97881168926167,"Excellent"
"140400-14",2014-08-17,2.94091352406049,"Excellent"
"140400-14",2014-08-18,2.82862810105605,"Good"
"140400-14",2014-08-19,2.87844304201176,"Good"
"140400-14",2014-08-20,2.86940409314927,"Good"
"140400-14",2014-08-21,2.96069777650783,"Excellent"
"140400-14",2014-08-22,2.85829860611011,"Good"
"140400-14",2014-08-23,2.88886810230433,"Good"
"140400-14",2014-08-24,2.92417445632955,"Excellent"
"140400-14",2014-08-25,2.92671597352028,"Excellent"
"140400-14",2014-08-26,2.92950167594151,"Excellent"
"140400-14",2014-08-27,2.92135614999566,"Excellent"
"140400-14",2014-08-28,2.92559919667415,"Excellent"
"140400-14",2014-08-29,3.0381759434494,"Excellent"
"140400-14",2014-08-30,3.01040837373251,"Excellent"
"140400-14",2014-08-31,2.94828553123708,"Excellent"
"140480-14",2014-07-15,2.97371534875806,"Excellent"
"140480-14",2014-07-16,2.91539772146116,"Excellent"
"140480-14",2014-07-17,2.85905164469528,"Good"
"140480-14",2014-07-18,2.81958607684147,"Good"
"140480-14",2014-07-19,2.83150730900711,"Good"
"140480-14",2014-07-20,2.87281438148993,"Good"
"140480-14",2014-07-21,2.82398304867683,"Good"
"140480-14",2014-07-22,2.8823609808851,"Good"
"140480-14",2014-07-23,2.89381036983584,"Good"
"140480-14",2014-07-24,2.84712281361667,"Good"
"140480-14",2014-07-25,2.76581639102809,"Good"
"140480-14",2014-07-26,2.85001898260253,"Good"
"140480-14",2014-07-27,2.96538273347644,"Excellent"
"140480-14",2014-07-28,2.84956171745513,"Good"
"140480-14",2014-07-29,2.8204784802301,"Good"
"140480-14",2014-07-30,2.74351570632855,"Marginal"
"140480-14",2014-07-31,2.89586480694735,"Good"
"140480-14",2014-08-01,2.80579690384486,"Good"
"140480-14",2014-08-02,2.83408717994485,"Good"
"140480-14",2014-08-03,2.98793211045414,"Excellent"
"140480-14",2014-08-04,2.99146354962575,"Excellent"
"140480-14",2014-08-05,2.97231025462492,"Excellent"
"140480-14",2014-08-06,2.77682013403587,"Good"
"140480-14",2014-08-07,2.83456916378505,"Good"
"140480-14",2014-08-08,2.93127141400106,"Excellent"
"140480-14",2014-08-09,2.85580670979196,"Good"
"140480-14",2014-08-10,2.87059804612956,"Good"
"140480-14",2014-08-11,2.80800050016827,"Good"
"140480-14",2014-08-12,2.86802682266882,"Good"
"140480-14",2014-08-13,2.87375078019293,"Good"
"140480-14",2014-08-14,2.83574875404523,"Good"
"140480-14",2014-08-15,2.77307346587695,"Good"
"140480-14",2014-08-16,2.99269366442765,"Excellent"
"140480-14",2014-08-17,2.89681878261366,"Good"
"140480-14",2014-08-18,2.8583670607567,"Good"
"140480-14",2014-08-19,2.93577732704936,"Excellent"
"140480-14",2014-08-20,2.85769513427377,"Good"
"140480-14",2014-08-21,2.9078032582686,"Excellent"
"140480-14",2014-08-22,2.87421639391219,"Good"
"140480-14",2014-08-23,2.9057299082101,"Excellent"
"140480-14",2014-08-24,2.87469069212339,"Good"
"140480-14",2014-08-25,2.870527336397,"Good"
"140480-14",2014-08-26,2.82627706488507,"Good"
"140480-14",2014-08-27,2.92124962793582,"Excellent"
"140480-14",2014-08-28,2.89931618495294,"Good"
"140480-14",2014-08-29,2.90224368926091,"Excellent"
"140480-14",2014-08-30,2.96717283962062,"Excellent"
"140480-14",2014-08-31,2.99739802008572,"Excellent"
"140560-14",2014-07-15,2.60363255408091,"Marginal"
"140560-14",2014-07-16,2.49193165164743,"Marginal"
"140560-14",2014-07-17,2.48006438731236,"Marginal"
"140560-14",2014-07-18,2.53839871598171,"Marginal"
"140560-14",2014-07-19,2.51980186230605,"Marginal"
"140560-14",2014-07-20,2.6885998029488,"Marginal"
"140560-14",2014-07-21,2.84945444793833,"Good"
"140560-14",2014-07-22,2.92244715520046,"Excellent"
"140560-14",2014-07-23,2.68544871968747,"Marginal"
"140560-14",2014-07-24,2.6815705708949,"Marginal"
"140560-14",2014-07-25,2.69916839006986,"Marginal"
"140560-14",2014-07-26,2.51342793776896,"Marginal"
"140560-14",2014-07-27,2.56778551046378,"Marginal"
"140560-14",2014-07-28,2.63551649630098,"Marginal"
"140560-14",2014-07-29,2.7282821124919,"Marginal"
"140560-14",2014-07-30,2.55219548051822,"Marginal"
"140560-14",2014-07-31,2.42309147702547,"Marginal"
"140560-14",2014-08-01,2.55837668213958,"Marginal"
"140560-14",2014-08-02,2.54979160630903,"Marginal"
"140560-14",2014-08-03,2.49508345179811,"Marginal"
"140560-14",2014-08-04,2.4664232455934,"Marginal"
"140560-14",2014-08-05,2.34670438535072,"Poor"
"140560-14",2014-08-06,2.35204139449484,"Poor"
"140560-14",2014-08-07,2.5963463975022,"Marginal"
"140560-14",2014-08-08,2.68428624006349,"Marginal"
"140560-14",2014-08-09,2.60859490797254,"Marginal"
"140560-14",2014-08-10,2.56706275718805,"Marginal"
"140560-14",2014-08-11,2.37668535129598,"Poor"
"140560-14",2014-08-12,2.5687049188444,"Marginal"
"140560-14",2014-08-13,2.82810773085789,"Good"
"140560-14",2014-08-14,2.77311397259152,"Good"
"140560-14",2014-08-15,2.80208065539517,"Good"
"140560-14",2014-08-16,2.73311438798343,"Marginal"
"140560-14",2014-08-17,2.67148425183023,"Marginal"
"140560-14",2014-08-18,2.81325548940556,"Good"
"140560-14",2014-08-19,2.69923029409533,"Marginal"
"140560-14",2014-08-20,2.82385384264458,"Good"
"140560-14",2014-08-21,2.73001479697027,"Marginal"
"140560-14",2014-08-22,2.61521071144947,"Marginal"
"140560-14",2014-08-23,2.57825822413968,"Marginal"
"140560-14",2014-08-24,2.46616647554687,"Marginal"
"140560-14",2014-08-25,2.74621580083035,"Marginal"
"140560-14",2014-08-26,2.4012038250925,"Marginal"
"140560-14",2014-08-27,2.32846096147124,"Poor"
"140560-14",2014-08-28,2.34401744018371,"Poor"
"140560-14",2014-08-29,2.54916367083411,"Marginal"
"140560-14",2014-08-30,2.5463108799183,"Marginal"
"140560-14",2014-08-31,2.5462454005759,"Marginal"
"140600-14",2014-07-15,2.7445093883555,"Marginal"
"140600-14",2014-07-16,2.77692141171744,"Good"
"140600-14",2014-07-17,2.78128189871691,"Good"
"140600-14",2014-07-18,2.82794469904174,"Good"
"140600-14",2014-07-19,2.89286786262664,"Good"
"140600-14",2014-07-20,2.77344878844488,"Good"
"140600-14",2014-07-21,2.90945499821935,"Excellent"
"140600-14",2014-07-22,2.88907517989878,"Good"
"140600-14",2014-07-23,2.92647804946749,"Excellent"
"140600-14",2014-07-24,2.92723354469348,"Excellent"
"140600-14",2014-07-25,2.97244327554278,"Excellent"
"140600-14",2014-07-26,2.87042098212128,"Good"
"140600-14",2014-07-27,2.71273740901552,"Marginal"
"140600-14",2014-07-28,2.80167129040734,"Good"
"140600-14",2014-07-29,2.97083789598068,"Excellent"
"140600-14",2014-07-30,2.90067878901214,"Excellent"
"140600-14",2014-07-31,2.89925955243688,"Good"
"140600-14",2014-08-01,2.84845818811251,"Good"
"140600-14",2014-08-02,2.87392360462488,"Good"
"140600-14",2014-08-03,2.87977888612129,"Good"
"140600-14",2014-08-04,2.90016039246017,"Excellent"
"140600-14",2014-08-05,2.89843673945869,"Good"
"140600-14",2014-08-06,2.92788577097139,"Excellent"
"140600-14",2014-08-07,2.91734437120873,"Excellent"
"140600-14",2014-08-08,2.88941757082872,"Good"
"140600-14",2014-08-09,2.81302239380371,"Good"
"140600-14",2014-08-10,2.86019272709585,"Good"
"140600-14",2014-08-11,2.86572443694768,"Good"
"140600-14",2014-08-12,2.82099381085262,"Good"
"140600-14",2014-08-13,2.91122870657262,"Excellent"
"140600-14",2014-08-14,2.80216544541153,"Good"
"140600-14",2014-08-15,2.95683214588616,"Excellent"
"140600-14",2014-08-16,2.90297630803064,"Excellent"
"140600-14",2014-08-17,2.90119664643475,"Excellent"
"140600-14",2014-08-18,2.88061237659577,"Good"
"140600-14",2014-08-19,2.98140924992543,"Excellent"
"140600-14",2014-08-20,2.93487666199977,"Excellent"
"140600-14",2014-08-21,2.90316411498292,"Excellent"
"140600-14",2014-08-22,2.90894439769559,"Excellent"
"140600-14",2014-08-23,2.87677348007107,"Good"
"140600-14",2014-08-24,2.87543941501514,"Good"
"140600-14",2014-08-25,2.8633318754747,"Good"
"140600-14",2014-08-26,2.79689036307356,"Good"
"140600-14",2014-08-27,2.71359608433965,"Marginal"
"140600-14",2014-08-28,2.7837618831178,"Good"
"140600-14",2014-08-29,2.93461831342515,"Excellent"
"140600-14",2014-08-30,2.8348928295581,"Good"
"140600-14",2014-08-31,2.79375375711497,"Good"
"140630-14",2014-07-15,2.89850107406658,"Good"
"140630-14",2014-07-16,2.88432125628868,"Good"
"140630-14",2014-07-17,2.83743797075462,"Good"
"140630-14",2014-07-18,2.84542331669049,"Good"
"140630-14",2014-07-19,2.82404191270491,"Good"
"140630-14",2014-07-20,2.94643511276771,"Excellent"
"140630-14",2014-07-21,2.71830038712848,"Marginal"
"140630-14",2014-07-22,2.53050322715133,"Marginal"
"140630-14",2014-07-23,2.5031740191475,"Marginal"
"140630-14",2014-07-24,2.60059485990213,"Marginal"
"140630-14",2014-07-25,2.37628231698317,"Poor"
"140630-14",2014-07-26,2.42119083965801,"Marginal"
"140630-14",2014-07-27,2.38927587280457,"Poor"
"140630-14",2014-07-28,2.41859156846226,"Marginal"
"140630-14",2014-07-29,2.47605197023594,"Marginal"
"140630-14",2014-07-30,2.48941121144417,"Marginal"
"140630-14",2014-07-31,2.48909718297725,"Marginal"
"140630-14",2014-08-01,2.97443092898174,"Excellent"
"140630-14",2014-08-02,2.95702456420706,"Excellent"
"140630-14",2014-08-03,2.97829258890726,"Excellent"
"140630-14",2014-08-04,2.83431494504004,"Good"
"140630-14",2014-08-05,2.84607409360233,"Good"
"140630-14",2014-08-06,2.79274135542522,"Good"
"140630-14",2014-08-07,2.85300416245531,"Good"
"140630-14",2014-08-08,2.91453311109142,"Excellent"
"140630-14",2014-08-09,2.77832964349812,"Good"
"140630-14",2014-08-10,2.88408877417804,"Good"
"140630-14",2014-08-11,2.89890535682277,"Good"
"140630-14",2014-08-12,2.77686339743801,"Good"
"140630-14",2014-08-13,2.50898592113462,"Marginal"
"140630-14",2014-08-14,2.95263984824119,"Excellent"
"140630-14",2014-08-15,2.93171051623571,"Excellent"
"140630-14",2014-08-16,2.85242568040985,"Good"
"140630-14",2014-08-17,2.95314249074951,"Excellent"
"140630-14",2014-08-18,2.90137909169813,"Excellent"
"140630-14",2014-08-19,2.96579523327772,"Excellent"
"140630-14",2014-08-20,2.97313464635866,"Excellent"
"140630-14",2014-08-21,2.95207686234902,"Excellent"
"140630-14",2014-08-22,2.94212570090314,"Excellent"
"140630-14",2014-08-23,2.95080480434042,"Excellent"
"140630-14",2014-08-24,2.95951926900883,"Excellent"
"140630-14",2014-08-25,2.88320171533279,"Good"
"140630-14",2014-08-26,2.77030284965182,"Good"
"140630-14",2014-08-27,2.82684975180218,"Good"
"140630-14",2014-08-28,2.8621129891973,"Good"
"140630-14",2014-08-29,2.83681249273483,"Good"
"140630-14",2014-08-30,2.63094522057611,"Marginal"
"140630-14",2014-08-31,2.51077384213994,"Marginal"
"140650-14",2014-07-15,3.0879325323788,"Excellent"
"140650-14",2014-07-16,3.01079973280415,"Excellent"
"140650-14",2014-07-17,3.07215080219258,"Excellent"
"140650-14",2014-07-18,3.02080406613348,"Excellent"
"140650-14",2014-07-19,3.02852668537694,"Excellent"
"140650-14",2014-07-20,2.97185821274361,"Excellent"
"140650-14",2014-07-21,3.02107002080311,"Excellent"
"140650-14",2014-07-22,2.98342289550407,"Excellent"
"140650-14",2014-07-23,2.97390181953666,"Excellent"
"140650-14",2014-07-24,3.02061824994143,"Excellent"
"140650-14",2014-07-25,2.94583820204457,"Excellent"
"140650-14",2014-07-26,3.01004901879055,"Excellent"
"140650-14",2014-07-27,2.92391868868092,"Excellent"
"140650-14",2014-07-28,2.8266488523191,"Good"
"140650-14",2014-07-29,2.55573314129024,"Marginal"
"140650-14",2014-07-30,2.41759997082272,"Marginal"
"140650-14",2014-07-31,2.60405172678751,"Marginal"
"140650-14",2014-08-01,3.01029573226394,"Excellent"
"140650-14",2014-08-02,3.01229078812406,"Excellent"
"140650-14",2014-08-03,2.9967594455553,"Excellent"
"140650-14",2014-08-04,2.92189598396594,"Excellent"
"140650-14",2014-08-05,2.90702185250916,"Excellent"
"140650-14",2014-08-06,2.91112205837845,"Excellent"
"140650-14",2014-08-07,2.91914209820646,"Excellent"
"140650-14",2014-08-08,3.00443469325232,"Excellent"
"140650-14",2014-08-09,3.0749516363661,"Excellent"
"140650-14",2014-08-10,3.10682389674407,"Excellent"
"140650-14",2014-08-11,3.06402248938192,"Excellent"
"140650-14",2014-08-12,2.92638364007064,"Excellent"
"140650-14",2014-08-13,2.93221816383922,"Excellent"
"140650-14",2014-08-14,2.99589125947388,"Excellent"
"140650-14",2014-08-15,2.92719204296653,"Excellent"
"140650-14",2014-08-16,3.03309478825172,"Excellent"
"140650-14",2014-08-17,2.93357742950142,"Excellent"
"140650-14",2014-08-18,2.94808494879976,"Excellent"
"140650-14",2014-08-19,3.06127869654539,"Excellent"
"140650-14",2014-08-20,3.05299570793166,"Excellent"
"140650-14",2014-08-21,2.90513136192631,"Excellent"
"140650-14",2014-08-22,2.95322761086644,"Excellent"
"140650-14",2014-08-23,2.9580734220855,"Excellent"
"140650-14",2014-08-24,3.02936593381458,"Excellent"
"140650-14",2014-08-25,2.99283922768036,"Excellent"
"140650-14",2014-08-26,2.9752241694762,"Excellent"
"140650-14",2014-08-27,2.96403505606122,"Excellent"
"140650-14",2014-08-28,2.91586573944409,"Excellent"
"140650-14",2014-08-29,3.02483592342892,"Excellent"
"140650-14",2014-08-30,3.0225690041183,"Excellent"
"140650-14",2014-08-31,3.06204769001874,"Excellent"
"140680-14",2014-07-15,2.7469268369276,"Marginal"
"140680-14",2014-07-16,2.76755620502459,"Good"
"140680-14",2014-07-17,2.84447692715257,"Good"
"140680-14",2014-07-18,2.7186106904392,"Marginal"
"140680-14",2014-07-19,2.68439276536311,"Marginal"
"140680-14",2014-07-20,2.58621918115575,"Marginal"
"140680-14",2014-07-21,2.68718933030363,"Marginal"
"140680-14",2014-07-22,2.66754894781119,"Marginal"
"140680-14",2014-07-23,2.61008297587312,"Marginal"
"140680-14",2014-07-24,2.30033356808466,"Poor"
"140680-14",2014-07-25,2.30788495163963,"Poor"
"140680-14",2014-07-26,2.46699601297805,"Marginal"
"140680-14",2014-07-27,2.67171778343776,"Marginal"
"140680-14",2014-07-28,2.9453683885712,"Excellent"
"140680-14",2014-07-29,2.81283926902832,"Good"
"140680-14",2014-07-30,2.81516312669672,"Good"
"140680-14",2014-07-31,2.87879290406539,"Good"
"140680-14",2014-08-01,2.79577669297558,"Good"
"140680-14",2014-08-02,2.50878570802974,"Marginal"
"140680-14",2014-08-03,2.38019201979077,"Poor"
"140680-14",2014-08-04,2.43278636482987,"Marginal"
"140680-14",2014-08-05,2.31355298223604,"Poor"
"140680-14",2014-08-06,2.64503262675797,"Marginal"
"140680-14",2014-08-07,2.84880413387961,"Good"
"140680-14",2014-08-08,2.83829295778758,"Good"
"140680-14",2014-08-09,2.68849234680266,"Marginal"
"140680-14",2014-08-10,2.83551365609274,"Good"
"140680-14",2014-08-11,2.65625534864917,"Marginal"
"140680-14",2014-08-12,2.92227178673759,"Excellent"
"140680-14",2014-08-13,2.97176367285729,"Excellent"
"140680-14",2014-08-14,2.84394923576375,"Good"
"140680-14",2014-08-15,2.40511969553656,"Marginal"
"140680-14",2014-08-16,2.37732432913698,"Poor"
"140680-14",2014-08-17,2.41148146253874,"Marginal"
"140680-14",2014-08-18,2.38889125733353,"Poor"
"140680-14",2014-08-19,2.31955711160204,"Poor"
"140680-14",2014-08-20,2.5717400497534,"Marginal"
